Year,Month,DayofMonth,DayOfWeek,Reporting_Airline,Tail_Number,Flight_Number,Origin,Dest,CRSDepTime,DepDelay,DepDel15,cancelled,awnd,prcp,snow,tmin,tmax
2019,1,24,4,AA,N557UW,490,ORD,DFW,2045,75,1,0,52,0,10,-55,-166
2019,1,25,5,AA,N920US,490,ORD,DFW,2045,58,1,0,42,8,18,-149,-210
2019,1,27,7,AA,N567UW,490,ORD,DFW,2045,67,1,0,31,0,0,-116,-205
2019,1,28,1,AA,N155UW,490,ORD,DFW,2045,,,1,57,135,127,11,-132
2019,1,29,2,AA,N567UW,490,ORD,DFW,2045,4,0,0,65,0,8,-121,-232
2019,1,30,3,AA,N538UW,490,ORD,DFW,2045,,,1,68,0,0,-232,-305
2019,1,31,4,AA,N542UW,490,ORD,DFW,2045,,,1,28,13,20,-171,-293
2019,1,6,7,AA,N975UY,495,ORD,SFO,630,-10,0,0,52,0,0,44,-10
2019,1,7,1,AA,N538UW,495,ORD,SFO,630,-3,0,0,70,112,0,117,44
2019,1,8,2,AA,N545UW,495,ORD,SFO,630,-7,0,0,65,0,0,72,-43
2019,1,10,4,AA,N508AY,495,ORD,SFO,630,-9,0,0,20,0,0,-43,-99
2019,1,13,7,AA,N561UW,495,ORD,SFO,630,-8,0,0,56,3,8,-5,-38
2019,1,14,1,AA,N561UW,495,ORD,SFO,630,26,1,0,37,0,0,-27,-49
2019,1,15,2,AA,N187US,495,ORD,SFO,630,-6,0,0,50,0,0,0,-43
2019,1,17,4,AA,N536UW,495,ORD,SFO,630,2,0,0,25,0,0,17,-21
2019,1,22,2,AA,N524UW,495,ORD,SFO,630,-2,0,0,42,46,13,6,-105
2019,1,24,4,AA,N923US,495,ORD,SFO,630,-5,0,0,52,0,10,-55,-166
2019,1,27,7,AA,N916US,495,ORD,SFO,630,45,1,0,31,0,0,-116,-205
2019,1,28,1,AA,N188US,495,ORD,SFO,630,30,1,0,57,135,127,11,-132
2019,1,29,2,AA,N923US,495,ORD,SFO,630,0,0,0,65,0,8,-121,-232
2019,1,31,4,AA,N572UW,495,ORD,SFO,630,,,1,28,13,20,-171,-293
2019,1,6,7,AA,N975UY,495,SFO,ORD,1049,7,0,0,74,417,0,161,83
2019,1,7,1,AA,N538UW,495,SFO,ORD,1049,-7,0,0,13,0,0,189,122
2019,1,8,2,AA,N545UW,495,SFO,ORD,1049,18,1,0,34,0,0,167,111
2019,1,10,4,AA,N508AY,495,SFO,ORD,1049,-4,0,0,9,0,0,189,100
2019,1,13,7,AA,N561UW,495,SFO,ORD,1049,-8,0,0,13,0,0,150,111
2019,1,14,1,AA,N561UW,495,SFO,ORD,1049,-7,0,0,24,0,0,139,89
2019,1,15,2,AA,N187US,495,SFO,ORD,1049,-5,0,0,51,145,0,133,89
2019,1,17,4,AA,N536UW,495,SFO,ORD,1049,-8,0,0,64,8,0,167,139
2019,1,22,2,AA,N524UW,495,SFO,ORD,1049,115,1,0,17,0,0,156,61
2019,1,24,4,AA,N923US,495,SFO,ORD,1049,-11,0,0,13,0,0,183,67
2019,1,27,7,AA,N916US,495,SFO,ORD,1049,-4,0,0,23,0,0,200,100
2019,1,28,1,AA,N188US,495,SFO,ORD,1049,78,1,0,31,0,0,178,100
2019,1,29,2,AA,N923US,495,SFO,ORD,1049,2,0,0,38,3,0,156,100
2019,1,31,4,AA,N572UW,495,SFO,ORD,1049,,,1,24,89,0,150,111
2019,1,1,2,AA,N742PS,502,DFW,BUF,2030,11,0,0,64,0,0,61,11
2019,1,2,3,AA,N824AW,502,DFW,BUF,2030,0,0,0,48,178,0,17,0
2019,1,3,4,AA,N742PS,502,DFW,BUF,2030,41,1,0,52,109,0,44,11
2019,1,4,5,AA,N823AW,502,DFW,BUF,2030,-5,0,0,42,0,0,150,28
2019,1,5,6,AA,N750UW,502,DFW,BUF,2030,-4,0,0,23,0,0,211,11
2019,1,6,7,AA,N748UW,502,DFW,BUF,2030,-2,0,0,62,0,0,200,67
2019,1,7,1,AA,N828AW,502,DFW,BUF,2030,6,0,0,52,0,0,233,111
2019,1,8,2,AA,N755US,502,DFW,BUF,2030,-6,0,0,56,0,0,189,83
2019,1,9,3,AA,N816AW,502,DFW,BUF,2030,1,0,0,35,0,0,150,50
2019,1,10,4,AA,N836AW,502,DFW,BUF,2030,4,0,0,30,0,0,106,44
2019,1,11,5,AA,N816AW,502,DFW,BUF,2030,50,1,0,46,102,0,122,67
2019,1,12,6,AA,N765US,502,DFW,BUF,2030,-5,0,0,71,5,0,128,50
2019,1,13,7,AA,N812AW,502,DFW,BUF,2030,-7,0,0,52,0,0,50,22
2019,1,14,1,AA,N765US,502,DFW,BUF,2030,-7,0,0,22,0,0,72,17
2019,1,15,2,AA,N834AW,502,DFW,BUF,2030,-5,0,0,34,0,0,100,22
2019,1,16,3,AA,N765US,502,DFW,BUF,2030,-8,0,0,60,0,0,178,56
2019,1,17,4,AA,N770UW,502,DFW,BUF,2030,19,1,0,48,0,0,144,50
2019,1,18,5,AA,N747UW,502,DFW,BUF,2030,84,1,0,51,3,0,206,44
2019,1,19,6,AA,N755US,502,DFW,BUF,2030,,,1,115,0,0,161,-10
2019,1,20,7,AA,N747UW,502,DFW,BUF,2030,-3,0,0,31,0,0,83,-38
2019,1,21,1,AA,N758US,502,DFW,BUF,2030,67,1,0,68,0,0,150,17
2019,1,22,2,AA,N804AW,502,DFW,BUF,2030,25,1,0,87,5,0,161,28
2019,1,23,3,AA,N766US,502,DFW,BUF,2030,4,0,0,72,0,0,89,-27
2019,1,24,4,AA,N816AW,502,DFW,BUF,2030,73,1,0,34,0,0,144,-21
2019,1,25,5,AA,N766US,502,DFW,BUF,2030,0,0,0,26,0,0,111,-27
2019,1,26,6,AA,N745VJ,502,DFW,BUF,2030,-6,0,0,22,0,0,139,0
2019,1,27,7,AA,N807AW,502,DFW,BUF,2030,-5,0,0,26,0,0,167,0
2019,1,28,1,AA,N837AW,502,DFW,BUF,2030,-4,0,0,73,0,0,161,33
2019,1,29,2,AA,N815AW,502,DFW,BUF,2030,,,1,27,0,0,83,-21
2019,1,30,3,AA,N829AW,502,DFW,BUF,2030,,,1,29,0,0,106,6
2019,1,31,4,AA,N822AW,502,DFW,BUF,2030,6,0,0,41,0,0,128,39
2019,1,6,7,AA,N536UW,514,DFW,CLT,515,-5,0,0,62,0,0,200,67
2019,1,7,1,AA,N554UW,514,DFW,CLT,515,-5,0,0,52,0,0,233,111
2019,1,8,2,AA,N534UW,514,DFW,CLT,515,15,1,0,56,0,0,189,83
2019,1,9,3,AA,N178US,514,DFW,CLT,515,-7,0,0,35,0,0,150,50
2019,1,10,4,AA,N972UY,514,DFW,CLT,515,-8,0,0,30,0,0,106,44
2019,1,11,5,AA,N583UW,514,DFW,CLT,515,-9,0,0,46,102,0,122,67
2019,1,12,6,AA,N197UW,514,DFW,CLT,515,-5,0,0,71,5,0,128,50
2019,1,13,7,AA,N521UW,514,DFW,CLT,515,-2,0,0,52,0,0,50,22
2019,1,14,1,AA,N916US,514,DFW,CLT,515,-3,0,0,22,0,0,72,17
2019,1,15,2,AA,N924US,514,DFW,CLT,515,-9,0,0,34,0,0,100,22
2019,1,16,3,AA,N154UW,514,DFW,CLT,515,-9,0,0,60,0,0,178,56
2019,1,17,4,AA,N523UW,514,DFW,CLT,515,-6,0,0,48,0,0,144,50
2019,1,18,5,AA,N978UY,514,DFW,CLT,515,84,1,0,51,3,0,206,44
2019,1,19,6,AA,N587UW,514,DFW,CLT,515,-4,0,0,115,0,0,161,-10
2019,1,20,7,AA,N982VJ,514,DFW,CLT,515,-4,0,0,31,0,0,83,-38
2019,1,21,1,AA,N157UW,514,DFW,CLT,515,-4,0,0,68,0,0,150,17
2019,1,22,2,AA,N920US,514,DFW,CLT,515,-5,0,0,87,5,0,161,28
2019,1,23,3,AA,N561UW,514,DFW,CLT,515,0,0,0,72,0,0,89,-27
2019,1,24,4,AA,N183UW,514,DFW,CLT,515,10,0,0,34,0,0,144,-21
2019,1,25,5,AA,N544UW,514,DFW,CLT,515,-6,0,0,26,0,0,111,-27
2019,1,26,6,AA,N920US,514,DFW,CLT,515,-4,0,0,22,0,0,139,0
2019,1,27,7,AA,N923US,514,DFW,CLT,515,-5,0,0,26,0,0,167,0
2019,1,28,1,AA,N976UY,514,DFW,CLT,515,-5,0,0,73,0,0,161,33
2019,1,29,2,AA,N915US,514,DFW,CLT,515,-7,0,0,27,0,0,83,-21
2019,1,30,3,AA,N509AY,514,DFW,CLT,515,-4,0,0,29,0,0,106,6
2019,1,31,4,AA,N557UW,514,DFW,CLT,515,-5,0,0,41,0,0,128,39
2019,1,1,2,AA,N913US,517,DFW,CLT,1520,2,0,0,64,0,0,61,11
2019,1,2,3,AA,N546UW,517,DFW,CLT,1520,-1,0,0,48,178,0,17,0
2019,1,3,4,AA,N194UW,517,DFW,CLT,1520,44,1,0,52,109,0,44,11
2019,1,4,5,AA,N153UW,517,DFW,CLT,1520,71,1,0,42,0,0,150,28
2019,1,5,6,AA,N917UY,517,DFW,CLT,1520,35,1,0,23,0,0,211,11
2019,1,6,7,AA,N172US,517,DFW,CLT,1520,-4,0,0,62,0,0,200,67
2019,1,7,1,AA,N150UW,517,DFW,CLT,1520,16,1,0,52,0,0,233,111
2019,1,8,2,AA,N587UW,517,DFW,CLT,1520,-3,0,0,56,0,0,189,83
2019,1,9,3,AA,N918US,517,DFW,CLT,1520,0,0,0,35,0,0,150,50
2019,1,10,4,AA,N582UW,517,DFW,CLT,1520,-2,0,0,30,0,0,106,44
2019,1,11,5,AA,N194UW,517,DFW,CLT,1520,1,0,0,46,102,0,122,67
2019,1,12,6,AA,N576UW,517,DFW,CLT,1520,0,0,0,71,5,0,128,50
2019,1,13,7,AA,N543UW,517,DFW,CLT,1520,-2,0,0,52,0,0,50,22
2019,1,14,1,AA,N921US,517,DFW,CLT,1520,1,0,0,22,0,0,72,17
2019,1,15,2,AA,N575UW,517,DFW,CLT,1520,-4,0,0,34,0,0,100,22
2019,1,16,3,AA,N178US,517,DFW,CLT,1520,6,0,0,60,0,0,178,56
2019,1,17,4,AA,N551UW,517,DFW,CLT,1520,-3,0,0,48,0,0,144,50
2019,1,18,5,AA,N557UW,517,DFW,CLT,1520,31,1,0,51,3,0,206,44
2019,1,19,6,AA,N914UY,517,DFW,CLT,1520,34,1,0,115,0,0,161,-10
2019,1,20,7,AA,N971UY,517,DFW,CLT,1520,-1,0,0,31,0,0,83,-38
2019,1,21,1,AA,N912UY,517,DFW,CLT,1520,79,1,0,68,0,0,150,17
2019,1,22,2,AA,N508AY,517,DFW,CLT,1520,-2,0,0,87,5,0,161,28
2019,1,23,3,AA,N187US,517,DFW,CLT,1520,-2,0,0,72,0,0,89,-27
2019,1,24,4,AA,N912UY,517,DFW,CLT,1520,-4,0,0,34,0,0,144,-21
2019,1,25,5,AA,N155UW,517,DFW,CLT,1520,-1,0,0,26,0,0,111,-27
2019,1,26,6,AA,N536UW,517,DFW,CLT,1520,5,0,0,22,0,0,139,0
2019,1,27,7,AA,N981UY,517,DFW,CLT,1520,0,0,0,26,0,0,167,0
2019,1,28,1,AA,N534UW,517,DFW,CLT,1520,3,0,0,73,0,0,161,33
2019,1,29,2,AA,N556UW,517,DFW,CLT,1520,-5,0,0,27,0,0,83,-21
2019,1,30,3,AA,N975UY,517,DFW,CLT,1520,-1,0,0,29,0,0,106,6
2019,1,31,4,AA,N195UW,517,DFW,CLT,1520,-6,0,0,41,0,0,128,39
2019,1,1,2,AA,N154AA,520,DFW,PHX,840,243,1,0,64,0,0,61,11
2019,1,2,3,AA,N177US,520,DFW,PHX,840,6,0,0,48,178,0,17,0
2019,1,3,4,AA,N162UW,520,DFW,PHX,840,-1,0,0,52,109,0,44,11
2019,1,4,5,AA,N559UW,520,DFW,PHX,840,-2,0,0,42,0,0,150,28
2019,1,5,6,AA,N979UY,520,DFW,PHX,840,8,0,0,23,0,0,211,11
2019,1,6,7,AA,N932AN,520,DFW,PHX,840,75,1,0,62,0,0,200,67
2019,1,7,1,AA,N575UW,520,DFW,PHX,840,-4,0,0,52,0,0,233,111
2019,1,8,2,AA,N917UY,520,DFW,PHX,840,-4,0,0,56,0,0,189,83
2019,1,9,3,AA,N925UY,520,DFW,PHX,840,5,0,0,35,0,0,150,50
2019,1,10,4,AA,N151UW,520,DFW,PHX,840,-4,0,0,30,0,0,106,44
2019,1,11,5,AA,N182UW,520,DFW,PHX,840,-4,0,0,46,102,0,122,67
2019,1,12,6,AA,N568UW,520,DFW,PHX,840,1,0,0,71,5,0,128,50
2019,1,13,7,AA,N540UW,520,DFW,PHX,840,-7,0,0,52,0,0,50,22
2019,1,14,1,AA,N567UW,520,DFW,PHX,840,-2,0,0,22,0,0,72,17
2019,1,15,2,AA,N975UY,520,DFW,PHX,840,-1,0,0,34,0,0,100,22
2019,1,16,3,AA,N551UW,520,DFW,PHX,840,-7,0,0,60,0,0,178,56
2019,1,17,4,AA,N195UW,520,DFW,PHX,840,26,1,0,48,0,0,144,50
2019,1,18,5,AA,N184US,520,DFW,PHX,840,9,0,0,51,3,0,206,44
2019,1,19,6,AA,N926UW,520,DFW,PHX,840,4,0,0,115,0,0,161,-10
2019,1,20,7,AA,N580UW,520,DFW,PHX,840,-2,0,0,31,0,0,83,-38
2019,1,21,1,AA,N581UW,520,DFW,PHX,840,-8,0,0,68,0,0,150,17
2019,1,22,2,AA,N581UW,520,DFW,PHX,840,-2,0,0,87,5,0,161,28
2019,1,23,3,AA,N924US,520,DFW,PHX,840,-3,0,0,72,0,0,89,-27
2019,1,24,4,AA,N150UW,520,DFW,PHX,840,49,1,0,34,0,0,144,-21
2019,1,25,5,AA,N187US,520,DFW,PHX,840,-4,0,0,26,0,0,111,-27
2019,1,26,6,AA,N559UW,520,DFW,PHX,840,18,1,0,22,0,0,139,0
2019,1,27,7,AA,N925UY,520,DFW,PHX,840,91,1,0,26,0,0,167,0
2019,1,28,1,AA,N178US,520,DFW,PHX,840,4,0,0,73,0,0,161,33
2019,1,29,2,AA,N586UW,520,DFW,PHX,840,-6,0,0,27,0,0,83,-21
2019,1,30,3,AA,N188US,520,DFW,PHX,840,-1,0,0,29,0,0,106,6
2019,1,31,4,AA,N537UW,520,DFW,PHX,840,11,0,0,41,0,0,128,39
2019,1,6,7,AA,N163US,526,ORD,PHX,705,15,1,0,52,0,0,44,-10
2019,1,7,1,AA,N916US,526,ORD,PHX,705,5,0,0,70,112,0,117,44
2019,1,8,2,AA,N583UW,526,ORD,PHX,705,4,0,0,65,0,0,72,-43
2019,1,9,3,AA,N973UY,526,ORD,PHX,705,-6,0,0,61,0,0,-43,-93
2019,1,10,4,AA,N546UW,526,ORD,PHX,705,-6,0,0,20,0,0,-43,-99
2019,1,11,5,AA,N973UY,526,ORD,PHX,705,-1,0,0,22,0,0,-10,-82
2019,1,12,6,AA,N573UW,526,ORD,PHX,705,19,1,0,51,30,56,0,-16
2019,1,13,7,AA,N981UY,526,ORD,PHX,705,-5,0,0,56,3,8,-5,-38
2019,1,14,1,AA,N580UW,526,ORD,PHX,705,-2,0,0,37,0,0,-27,-49
2019,1,15,2,AA,N153UW,526,ORD,PHX,705,-2,0,0,50,0,0,0,-43
2019,1,16,3,AA,N560UW,526,ORD,PHX,705,-3,0,0,42,0,0,11,-21
2019,1,17,4,AA,N171US,526,ORD,PHX,705,-2,0,0,25,0,0,17,-21
2019,1,18,5,AA,N913US,526,ORD,PHX,705,1,0,0,47,30,33,-5,-27
2019,1,19,6,AA,N573UW,526,ORD,PHX,705,,,1,90,46,94,-21,-116
2019,1,20,7,AA,N559UW,526,ORD,PHX,705,44,1,0,60,0,0,-99,-155
2019,1,21,1,AA,N510UW,526,ORD,PHX,705,-7,0,0,38,0,3,-82,-160
2019,1,22,2,AA,N970UY,526,ORD,PHX,705,-3,0,0,42,46,13,6,-105
2019,1,23,3,AA,N179UW,526,ORD,PHX,705,17,1,0,44,56,25,11,-71
2019,1,24,4,AA,N925UY,526,ORD,PHX,705,1,0,0,52,0,10,-55,-166
2019,1,25,5,AA,N538UW,526,ORD,PHX,705,8,0,0,42,8,18,-149,-210
2019,1,26,6,AA,N519UW,526,ORD,PHX,705,-2,0,0,26,15,43,-110,-216
2019,1,27,7,AA,N976UY,526,ORD,PHX,705,3,0,0,31,0,0,-116,-205
2019,1,28,1,AA,N915US,526,ORD,PHX,705,26,1,0,57,135,127,11,-132
2019,1,29,2,AA,N918US,526,ORD,PHX,705,48,1,0,65,0,8,-121,-232
2019,1,30,3,AA,N552UW,526,ORD,PHX,705,199,1,0,68,0,0,-232,-305
2019,1,31,4,AA,N560UW,526,ORD,PHX,705,,,1,28,13,20,-171,-293
2019,1,2,3,AA,N752US,527,DFW,MSP,758,30,1,0,48,178,0,17,0
2019,1,3,4,AA,N752US,527,DFW,MSP,758,0,0,0,52,109,0,44,11
2019,1,4,5,AA,N9002U,527,DFW,MSP,758,5,0,0,42,0,0,150,28
2019,1,6,7,AA,N927UW,527,ORD,PHX,1534,202,1,0,52,0,0,44,-10
2019,1,7,1,AA,N806AW,527,ORD,PHX,1534,16,1,0,70,112,0,117,44
2019,1,8,2,AA,N760US,527,ORD,PHX,1534,-4,0,0,65,0,0,72,-43
2019,1,9,3,AA,N839AW,527,ORD,PHX,1534,4,0,0,61,0,0,-43,-93
2019,1,10,4,AA,N817AW,527,ORD,PHX,1534,-6,0,0,20,0,0,-43,-99
2019,1,11,5,AA,N812AW,527,ORD,PHX,1534,-7,0,0,22,0,0,-10,-82
2019,1,12,6,AA,N755US,527,ORD,PHX,1534,16,1,0,51,30,56,0,-16
2019,1,13,7,AA,N817AW,527,ORD,PHX,1534,1,0,0,56,3,8,-5,-38
2019,1,14,1,AA,N813AW,527,ORD,PHX,1534,-9,0,0,37,0,0,-27,-49
2019,1,15,2,AA,N751UW,527,ORD,PHX,1534,27,1,0,50,0,0,0,-43
2019,1,16,3,AA,N815AW,527,ORD,PHX,1534,-3,0,0,42,0,0,11,-21
2019,1,17,4,AA,N812AW,527,ORD,PHX,1534,-2,0,0,25,0,0,17,-21
2019,1,18,5,AA,N760US,527,ORD,PHX,1534,4,0,0,47,30,33,-5,-27
2019,1,19,6,AA,N768US,527,ORD,PHX,1534,300,1,0,90,46,94,-21,-116
2019,1,20,7,AA,N758US,527,ORD,PHX,1534,4,0,0,60,0,0,-99,-155
2019,1,21,1,AA,N756US,527,ORD,PHX,1534,2,0,0,38,0,3,-82,-160
2019,1,22,2,AA,N748UW,527,ORD,PHX,1534,192,1,0,42,46,13,6,-105
2019,1,23,3,AA,N820AW,527,ORD,PHX,1534,1,0,0,44,56,25,11,-71
2019,1,24,4,AA,N814AW,527,ORD,PHX,1534,6,0,0,52,0,10,-55,-166
2019,1,25,5,AA,N807AW,527,ORD,PHX,1534,17,1,0,42,8,18,-149,-210
2019,1,26,6,AA,N823AW,527,ORD,PHX,1534,13,0,0,26,15,43,-110,-216
2019,1,27,7,AA,N825AW,527,ORD,PHX,1534,9,0,0,31,0,0,-116,-205
2019,1,28,1,AA,N815AW,527,ORD,PHX,1534,,,1,57,135,127,11,-132
2019,1,29,2,AA,N756US,527,ORD,PHX,1534,-3,0,0,65,0,8,-121,-232
2019,1,30,3,AA,N818AW,527,ORD,PHX,1534,,,1,68,0,0,-232,-305
2019,1,31,4,AA,N748UW,527,ORD,PHX,1534,,,1,28,13,20,-171,-293
2019,1,1,2,AA,N150UW,547,SFO,CLT,2231,14,0,0,35,0,0,128,67
2019,1,3,4,AA,N918US,547,SFO,CLT,2231,-6,0,0,13,0,0,122,39
2019,1,4,5,AA,N586UW,547,SFO,CLT,2231,-7,0,0,17,0,0,172,39
2019,1,5,6,AA,N552UW,547,SFO,CLT,2226,17,1,0,72,48,0,144,94
2019,1,1,2,AA,N553UW,553,DFW,CLT,715,47,1,0,64,0,0,61,11
2019,1,2,3,AA,N137AA,553,DFW,CLT,715,-4,0,0,48,178,0,17,0
2019,1,3,4,AA,N193UW,553,DFW,CLT,715,1,0,0,52,109,0,44,11
2019,1,4,5,AA,N913US,553,DFW,CLT,715,-4,0,0,42,0,0,150,28
2019,1,5,6,AA,N556UW,553,DFW,CLT,715,-3,0,0,23,0,0,211,11
2019,1,6,7,AA,N179UW,553,DFW,CLT,713,4,0,0,62,0,0,200,67
2019,1,7,1,AA,N150UW,553,DFW,CLT,713,-6,0,0,52,0,0,233,111
2019,1,8,2,AA,N173US,553,DFW,CLT,713,-7,0,0,56,0,0,189,83
2019,1,9,3,AA,N918US,553,DFW,CLT,713,-7,0,0,35,0,0,150,50
2019,1,10,4,AA,N582UW,553,DFW,CLT,713,-5,0,0,30,0,0,106,44
2019,1,11,5,AA,N542UW,553,DFW,CLT,713,-7,0,0,46,102,0,122,67
2019,1,12,6,AA,N521UW,553,DFW,CLT,713,68,1,0,71,5,0,128,50
2019,1,13,7,AA,N542UW,553,DFW,CLT,713,-6,0,0,52,0,0,50,22
2019,1,14,1,AA,N150UW,553,DFW,CLT,713,-6,0,0,22,0,0,72,17
2019,1,15,2,AA,N192UW,553,DFW,CLT,713,167,1,0,34,0,0,100,22
2019,1,16,3,AA,N195UW,553,DFW,CLT,713,-7,0,0,60,0,0,178,56
2019,1,17,4,AA,N922US,553,DFW,CLT,713,-4,0,0,48,0,0,144,50
2019,1,18,5,AA,N557UW,553,DFW,CLT,713,-2,0,0,51,3,0,206,44
2019,1,19,6,AA,N900UW,553,DFW,CLT,713,0,0,0,115,0,0,161,-10
2019,1,20,7,AA,N976UY,553,DFW,CLT,713,7,0,0,31,0,0,83,-38
2019,1,21,1,AA,N557UW,553,DFW,CLT,713,0,0,0,68,0,0,150,17
2019,1,22,2,AA,N174US,553,DFW,CLT,713,-3,0,0,87,5,0,161,28
2019,1,23,3,AA,N509AY,553,DFW,CLT,713,-4,0,0,72,0,0,89,-27
2019,1,24,4,AA,N920AN,553,DFW,CLT,713,3,0,0,34,0,0,144,-21
2019,1,25,5,AA,N155UW,553,DFW,CLT,713,-1,0,0,26,0,0,111,-27
2019,1,26,6,AA,N536UW,553,DFW,CLT,713,38,1,0,22,0,0,139,0
2019,1,27,7,AA,N921US,553,DFW,CLT,713,-6,0,0,26,0,0,167,0
2019,1,28,1,AA,N973UY,553,DFW,CLT,713,93,1,0,73,0,0,161,33
2019,1,29,2,AA,N181UW,553,DFW,CLT,713,7,0,0,27,0,0,83,-21
2019,1,30,3,AA,N915US,553,DFW,CLT,713,-3,0,0,29,0,0,106,6
2019,1,31,4,AA,N572UW,553,DFW,CLT,713,-1,0,0,41,0,0,128,39
2019,1,1,2,AA,N559UW,556,DFW,PHX,1850,17,1,0,64,0,0,61,11
2019,1,2,3,AA,N587UW,556,DFW,PHX,1850,59,1,0,48,178,0,17,0
2019,1,3,4,AA,N580UW,556,DFW,PHX,1850,236,1,0,52,109,0,44,11
2019,1,4,5,AA,N152UW,556,DFW,PHX,1850,-2,0,0,42,0,0,150,28
2019,1,5,6,AA,N543UW,556,DFW,PHX,1850,1,0,0,23,0,0,211,11
2019,1,6,7,AA,N523UW,556,DFW,PHX,1850,14,0,0,62,0,0,200,67
2019,1,7,1,AA,N186US,556,DFW,PHX,1850,9,0,0,52,0,0,233,111
2019,1,8,2,AA,N914UY,556,DFW,PHX,1850,8,0,0,56,0,0,189,83
2019,1,9,3,AA,N162UW,556,DFW,PHX,1850,13,0,0,35,0,0,150,50
2019,1,10,4,AA,N586UW,556,DFW,PHX,1850,38,1,0,30,0,0,106,44
2019,1,11,5,AA,N926UW,556,DFW,PHX,1850,12,0,0,46,102,0,122,67
2019,1,12,6,AA,N177US,556,DFW,PHX,1850,-4,0,0,71,5,0,128,50
2019,1,13,7,AA,N553UW,556,DFW,PHX,1850,22,1,0,52,0,0,50,22
2019,1,14,1,AA,N585UW,556,DFW,PHX,1850,-3,0,0,22,0,0,72,17
2019,1,15,2,AA,N523UW,556,DFW,PHX,1850,-1,0,0,34,0,0,100,22
2019,1,16,3,AA,N194UW,556,DFW,PHX,1850,38,1,0,60,0,0,178,56
2019,1,17,4,AA,N521UW,556,DFW,PHX,1850,16,1,0,48,0,0,144,50
2019,1,18,5,AA,N174US,556,DFW,PHX,1850,72,1,0,51,3,0,206,44
2019,1,19,6,AA,N583UW,556,DFW,PHX,1850,-5,0,0,115,0,0,161,-10
2019,1,20,7,AA,N155UW,556,DFW,PHX,1850,51,1,0,31,0,0,83,-38
2019,1,21,1,AA,N982VJ,556,DFW,PHX,1850,-1,0,0,68,0,0,150,17
2019,1,22,2,AA,N157AA,556,DFW,PHX,1850,38,1,0,87,5,0,161,28
2019,1,23,3,AA,N164NN,556,DFW,PHX,1850,10,0,0,72,0,0,89,-27
2019,1,24,4,AA,N916US,556,DFW,PHX,1850,0,0,0,34,0,0,144,-21
2019,1,25,5,AA,N537UW,556,DFW,PHX,1850,-1,0,0,26,0,0,111,-27
2019,1,26,6,AA,N922US,556,DFW,PHX,1850,3,0,0,22,0,0,139,0
2019,1,27,7,AA,N552UW,556,DFW,PHX,1850,1,0,0,26,0,0,167,0
2019,1,28,1,AA,N196UW,556,DFW,PHX,1850,19,1,0,73,0,0,161,33
2019,1,29,2,AA,N973UY,556,DFW,PHX,1850,15,1,0,27,0,0,83,-21
2019,1,30,3,AA,N193UW,556,DFW,PHX,1850,8,0,0,29,0,0,106,6
2019,1,31,4,AA,N173US,556,DFW,PHX,1850,13,0,0,41,0,0,128,39
2019,1,1,2,AA,N173US,562,ORD,PHX,1105,9,0,0,34,3,3,11,-32
2019,1,2,3,AA,N536UW,562,ORD,PHX,1105,10,0,0,39,3,3,-10,-32
2019,1,3,4,AA,N551UW,562,ORD,PHX,1105,-1,0,0,52,0,0,33,-43
2019,1,4,5,AA,N535UW,562,ORD,PHX,1105,1,0,0,36,0,0,89,-5
2019,1,5,6,AA,N568UW,562,ORD,PHX,1105,-4,0,0,37,0,0,111,0
2019,1,1,2,AA,N155UW,564,SFO,CLT,500,-1,0,0,35,0,0,128,67
2019,1,2,3,AA,N584UW,564,SFO,CLT,500,-6,0,0,7,0,0,122,33
2019,1,3,4,AA,N973UY,564,SFO,CLT,500,-4,0,0,13,0,0,122,39
2019,1,4,5,AA,N185UW,564,SFO,CLT,500,-6,0,0,17,0,0,172,39
2019,1,5,6,AA,N549UW,564,SFO,CLT,500,8,0,0,72,48,0,144,94
2019,1,6,7,AA,N161UW,569,SFO,CLT,2226,22,1,0,74,417,0,161,83
2019,1,7,1,AA,N180US,569,SFO,CLT,2226,-2,0,0,13,0,0,189,122
2019,1,8,2,AA,N509AY,569,SFO,CLT,2226,51,1,0,34,0,0,167,111
2019,1,9,3,AA,N551UW,569,SFO,CLT,2226,0,0,0,47,8,0,161,128
2019,1,10,4,AA,N192UW,569,SFO,CLT,2226,-1,0,0,9,0,0,189,100
2019,1,11,5,AA,N978UY,569,SFO,CLT,2226,-6,0,0,19,41,0,161,100
2019,1,13,7,AA,N151UW,569,SFO,CLT,2226,-4,0,0,13,0,0,150,111
2019,1,14,1,AA,N173US,569,SFO,CLT,2226,0,0,0,24,0,0,139,89
2019,1,15,2,AA,N544UW,569,SFO,CLT,2226,-3,0,0,51,145,0,133,89
2019,1,16,3,AA,N581UW,569,SFO,CLT,2226,3,0,0,99,295,0,172,111
2019,1,17,4,AA,N934AA,569,SFO,CLT,2226,-2,0,0,64,8,0,167,139
2019,1,18,5,AA,N920US,569,SFO,CLT,2226,-1,0,0,17,0,0,178,128
2019,1,20,7,AA,N536UW,569,SFO,CLT,2226,-1,0,0,58,64,0,144,117
2019,1,21,1,AA,N545UW,569,SFO,CLT,2226,0,0,0,47,8,0,144,111
2019,1,22,2,AA,N579UW,569,SFO,CLT,2226,-4,0,0,17,0,0,156,61
